"state","pollster","size","date","candidate","percentage"
"Wisconsin","Optimus",610,"12/9/19 8:34","Trump",48.24
"Wisconsin","Optimus",610,"12/9/19 8:34","Warren",37.22
"Wisconsin","Optimus",610,"12/9/19 8:34","Trump",49.92
"Wisconsin","Optimus",610,"12/9/19 8:34","Sanders",37.62
"Wisconsin","Optimus",610,"12/9/19 8:34","Trump",50.95
"Wisconsin","Optimus",610,"12/9/19 8:34","Buttigieg",37.75
"Wisconsin","Optimus",610,"12/9/19 8:34","Trump",49.36
"Wisconsin","Optimus",610,"12/9/19 8:34","Bloomberg",36.62
"Wisconsin","Optimus",610,"12/9/19 8:34","Trump",48.96
"Michigan","Optimus",551,"12/9/19 8:34","Biden",40.87
"Michigan","Optimus",551,"12/9/19 8:34","Trump",46.28
"Michigan","Optimus",551,"12/9/19 8:34","Warren",38.36
"Michigan","Optimus",551,"12/9/19 8:34","Trump",47.44
"Michigan","Optimus",551,"12/9/19 8:34","Sanders",41.84
"Michigan","Optimus",551,"12/9/19 8:34","Trump",47.56
"Michigan","Optimus",551,"12/9/19 8:34","Buttigieg",37.3
"Michigan","Optimus",551,"12/9/19 8:34","Trump",47.94
"Michigan","Optimus",551,"12/9/19 8:34","Bloomberg",37.1
"Michigan","Optimus",551,"12/9/19 8:34","Trump",47.83
"Pennsylvania","Optimus",598,"12/9/19 8:34","Biden",41.24
"Pennsylvania","Optimus",598,"12/9/19 8:34","Trump",45.48
"Pennsylvania","Optimus",598,"12/9/19 8:34","Warren",39.87
"Pennsylvania","Optimus",598,"12/9/19 8:34","Trump",47.14
"Pennsylvania","Optimus",598,"12/9/19 8:34","Sanders",37.45
"Pennsylvania","Optimus",598,"12/9/19 8:34","Trump",48.03
"Pennsylvania","Optimus",598,"12/9/19 8:34","Buttigieg",39.88
"Pennsylvania","Optimus",598,"12/9/19 8:34","Trump",46.11
"Pennsylvania","Optimus",598,"12/9/19 8:34","Bloomberg",40.78
"Pennsylvania","Optimus",598,"12/9/19 8:34","Trump",44.78
"Arizona","OH Predictive Insights",628,"12/9/19 7:11","Sanders",34
"Arizona","OH Predictive Insights",628,"12/9/19 7:11","Trump",47
"Arizona","OH Predictive Insights",628,"12/9/19 7:11","Biden",44
"Arizona","OH Predictive Insights",628,"12/9/19 7:11","Trump",46
"Arizona","OH Predictive Insights",628,"12/9/19 7:11","Buttigieg",43
"Arizona","OH Predictive Insights",628,"12/9/19 7:11","Trump",45
"Arizona","OH Predictive Insights",628,"12/9/19 7:11","Warren",41
"Arizona","OH Predictive Insights",628,"12/9/19 7:11","Trump",47
"Arizona","OH Predictive Insights",628,"12/9/19 7:11","Bloomberg",40
"Arizona","OH Predictive Insights",628,"12/9/19 7:11","Trump",47
"New Hampshire","Emerson College",547,"11/26/19 21:12","Biden",52.3
"New Hampshire","Emerson College",547,"11/26/19 21:12","Trump",47.7
"New Hampshire","Emerson College",547,"11/26/19 21:12","Sanders",51.6
"New Hampshire","Emerson College",547,"11/26/19 21:12","Trump",48.4
"New Hampshire","Emerson College",547,"11/26/19 21:12","Warren",48.8
"New Hampshire","Emerson College",547,"11/26/19 21:12","Trump",51.2
"New Hampshire","Emerson College",547,"11/26/19 21:12","Buttigieg",53
"New Hampshire","Emerson College",547,"11/26/19 21:12","Trump",47
"New Hampshire","Emerson College",547,"11/26/19 21:12","Yang",49.2
"New Hampshire","Emerson College",547,"11/26/19 21:12","Trump",50.8
"New Hampshire","Emerson College",637,"11/26/19 21:12","Biden",45.9
"New Hampshire","Emerson College",637,"11/26/19 21:12","Trump",41.6
"New Hampshire","Emerson College",637,"11/26/19 21:12","Sanders",48.9
"New Hampshire","Emerson College",637,"11/26/19 21:12","Trump",42.4
"New Hampshire","Emerson College",637,"11/26/19 21:12","Warren",47.4
"New Hampshire","Emerson College",637,"11/26/19 21:12","Trump",43
"New Hampshire","Emerson College",637,"11/26/19 21:13","Buttigieg",48.1
"New Hampshire","Emerson College",637,"11/26/19 21:13","Trump",40.5
"New Hampshire","Emerson College",637,"11/26/19 21:13","Yang",46.1
"New Hampshire","Emerson College",637,"11/26/19 21:13","Trump",41.6
"California","SurveyUSA",2039,"11/27/19 15:19","Biden",59
"California","SurveyUSA",2039,"11/27/19 15:19","Trump",32
"California","SurveyUSA",2039,"11/27/19 15:19","Biden",59
"California","SurveyUSA",2039,"11/27/19 15:19","Pence",29
"California","SurveyUSA",2039,"11/27/19 15:19","Harris",56
"California","SurveyUSA",2039,"11/27/19 15:19","Trump",35
"California","SurveyUSA",2039,"11/27/19 15:19","Harris",54
"California","SurveyUSA",2039,"11/27/19 15:19","Pence",34
"California","SurveyUSA",2039,"11/27/19 15:19","Buttigieg",52
"California","SurveyUSA",2039,"11/27/19 15:19","Trump",34
"California","SurveyUSA",2039,"11/27/19 15:19","Buttigieg",48
"California","SurveyUSA",2039,"11/27/19 15:19","Pence",34
"California","SurveyUSA",2039,"11/27/19 15:19","Warren",56
"California","SurveyUSA",2039,"11/27/19 15:19","Trump",35
"California","SurveyUSA",2039,"11/27/19 15:19","Warren",53
"California","SurveyUSA",2039,"11/27/19 15:19","Pence",34
"California","SurveyUSA",2039,"11/27/19 15:19","Sanders",60
"California","SurveyUSA",2039,"11/27/19 15:19","Trump",34
"California","SurveyUSA",2039,"11/27/19 15:19","Sanders",59
"California","SurveyUSA",2039,"11/27/19 15:19","Pence",31
"California","SurveyUSA",2039,"11/27/19 15:19","Bloomberg",50
"California","SurveyUSA",2039,"11/27/19 15:19","Trump",34
"California","SurveyUSA",2039,"11/27/19 15:19","Bloomberg",48
"California","SurveyUSA",2039,"11/27/19 15:19","Pence",32
"","SurveyUSA",3850,"11/27/19 7:34","Biden",52
"","SurveyUSA",3850,"11/27/19 7:34","Trump",39
"","SurveyUSA",3850,"11/27/19 7:34","Biden",53
"","SurveyUSA",3850,"11/27/19 7:34","Pence",36
"","SurveyUSA",3850,"11/27/19 7:34","Harris",47
"","SurveyUSA",3850,"11/27/19 7:34","Trump",42
"","SurveyUSA",3850,"11/27/19 7:34","Harris",46
"","SurveyUSA",3850,"11/27/19 7:34","Pence",41
"","SurveyUSA",3850,"11/27/19 7:34","Buttigieg",48
"","SurveyUSA",3850,"11/27/19 7:34","Trump",41
"","SurveyUSA",3850,"11/27/19 7:34","Buttigieg",45
"","SurveyUSA",3850,"11/27/19 7:34","Pence",40
"","SurveyUSA",3850,"11/27/19 7:34","Warren",49
"","SurveyUSA",3850,"11/27/19 7:34","Trump",42
"","SurveyUSA",3850,"11/27/19 7:34","Warren",48
"","SurveyUSA",3850,"11/27/19 7:34","Pence",41
"","SurveyUSA",3850,"11/27/19 7:34","Sanders",52
"","SurveyUSA",3850,"11/27/19 7:34","Trump",40
"","SurveyUSA",3850,"11/27/19 7:34","Sanders",52
"","SurveyUSA",3850,"11/27/19 7:34","Pence",38
"","SurveyUSA",3850,"11/27/19 7:34","Bloomberg",46
"","SurveyUSA",3850,"11/27/19 7:34","Trump",40
"","SurveyUSA",3850,"11/27/19 7:34","Bloomberg",44
"","SurveyUSA",3850,"11/27/19 7:34","Pence",39
"","SocialSphere",2055,"12/9/19 18:19","Biden",51
"","SocialSphere",2055,"12/9/19 18:19","Trump",39
"","SocialSphere",2055,"12/9/19 18:19","Warren",50
"","SocialSphere",2055,"12/9/19 18:19","Trump",41
"","SocialSphere",2055,"12/9/19 18:19","Sanders",52
"","SocialSphere",2055,"12/9/19 18:19","Trump",40
"","SocialSphere",2055,"12/9/19 18:19","Buttigieg",45
"","SocialSphere",2055,"12/9/19 18:19","Trump",40
"","SocialSphere",2055,"12/9/19 18:19","Harris",46
"","SocialSphere",2055,"12/9/19 18:19","Trump",40
"Texas","Beacon Research",1000,"12/2/19 20:38","Biden",44
"Texas","Beacon Research",1000,"12/2/19 20:38","Trump",45
"Texas","Beacon Research",1000,"12/2/19 20:38","Warren",41
"Texas","Beacon Research",1000,"12/2/19 20:38","Trump",46
"","Emerson College",1092,"11/21/19 12:02","Biden",49.3
"","Emerson College",1092,"11/21/19 12:02","Trump",50.7
"","Emerson College",1092,"11/21/19 12:02","Sanders",50.5
"","Emerson College",1092,"11/21/19 12:02","Trump",49.5
"","Emerson College",1092,"11/21/19 12:02","Warren",49.8
"","Emerson College",1092,"11/21/19 12:02","Trump",50.2
"","Emerson College",1092,"11/21/19 12:02","Buttigieg",47.8
"","Emerson College",1092,"11/21/19 12:02","Trump",52.2
"Georgia","SurveyUSA",1303,"11/19/19 23:52","Biden",47
"Georgia","SurveyUSA",1303,"11/19/19 23:52","Trump",43
"Georgia","SurveyUSA",1303,"11/19/19 23:52","Warren",46
"Georgia","SurveyUSA",1303,"11/19/19 23:52","Trump",45
"Georgia","SurveyUSA",1303,"11/19/19 23:52","Sanders",47
"Georgia","SurveyUSA",1303,"11/19/19 23:52","Trump",44
"Georgia","SurveyUSA",1303,"11/19/19 23:52","Buttigieg",41
"Georgia","SurveyUSA",1303,"11/19/19 23:52","Trump",45
"Georgia","SurveyUSA",1303,"11/19/19 23:52","Harris",43
"Georgia","SurveyUSA",1303,"11/19/19 23:52","Trump",46
"Georgia","SurveyUSA",1303,"11/19/19 23:52","Bloomberg",42
"Georgia","SurveyUSA",1303,"11/19/19 23:52","Trump",44
"New Hampshire","Saint Anselm College",512,"11/19/19 17:41","Biden",51
"New Hampshire","Saint Anselm College",512,"11/19/19 17:41","Trump",43
"New Hampshire","Saint Anselm College",512,"11/19/19 17:42","Buttigieg",49
"New Hampshire","Saint Anselm College",512,"11/19/19 17:42","Trump",42
"New Hampshire","Saint Anselm College",512,"11/19/19 17:42","Sanders",49
"New Hampshire","Saint Anselm College",512,"11/19/19 17:42","Trump",46
"New Hampshire","Saint Anselm College",512,"11/19/19 17:42","Warren",47
"New Hampshire","Saint Anselm College",512,"11/19/19 17:42","Trump",46
"Wisconsin","Marquette University Law School",801,"11/20/19 13:43","Biden",44
"Wisconsin","Marquette University Law School",801,"11/20/19 13:43","Trump",47
"Wisconsin","Marquette University Law School",801,"11/20/19 13:43","Sanders",45
"Wisconsin","Marquette University Law School",801,"11/20/19 13:43","Trump",48
"Wisconsin","Marquette University Law School",801,"11/20/19 13:43","Warren",43
"Wisconsin","Marquette University Law School",801,"11/20/19 13:43","Trump",48
"Wisconsin","Marquette University Law School",801,"11/20/19 13:43","Buttigieg",39
"Wisconsin","Marquette University Law School",801,"11/20/19 13:43","Trump",47
"Wisconsin","Marquette University Law School",400,"11/20/19 13:43","Klobuchar",36
"Wisconsin","Marquette University Law School",400,"11/20/19 13:43","Trump",50
"Wisconsin","Marquette University Law School",401,"11/20/19 13:43","Booker",45
"Wisconsin","Marquette University Law School",401,"11/20/19 13:43","Trump",44
"Wisconsin","Marquette University Law School",685,"6/23/20 17:07","Biden",45
"Wisconsin","Marquette University Law School",685,"6/23/20 17:07","Trump",48
"Wisconsin","Marquette University Law School",685,"6/23/20 17:08","Sanders",45
"Wisconsin","Marquette University Law School",685,"6/23/20 17:08","Trump",49
"Wisconsin","Marquette University Law School",685,"6/23/20 17:08","Warren",43
"Wisconsin","Marquette University Law School",685,"6/23/20 17:08","Trump",50
"Wisconsin","Marquette University Law School",685,"6/23/20 17:08","Buttigieg",40
"Wisconsin","Marquette University Law School",685,"6/23/20 17:08","Trump",48
"Wisconsin","Marquette University Law School",345,"6/23/20 17:08","Klobuchar",36
"Wisconsin","Marquette University Law School",345,"6/23/20 17:08","Trump",53
"Wisconsin","Marquette University Law School",340,"6/23/20 17:08","Booker",45
"Wisconsin","Marquette University Law School",340,"6/23/20 17:08","Trump",45
"Texas","University of Texas at Tyler",1093,"11/18/19 9:00","Warren",34.6
"Texas","University of Texas at Tyler",1093,"11/18/19 9:00","Trump",45.7
"Texas","University of Texas at Tyler",1093,"11/18/19 9:00","Biden",39.4
"Texas","University of Texas at Tyler",1093,"11/18/19 9:00","Trump",44.5
"Texas","University of Texas at Tyler",1093,"11/18/19 9:00","Harris",33.1
"Texas","University of Texas at Tyler",1093,"11/18/19 9:00","Trump",46.3
"Texas","University of Texas at Tyler",1093,"11/18/19 9:01","Sanders",39.9
"Texas","University of Texas at Tyler",1093,"11/18/19 9:01","Trump",44.2
"Texas","University of Texas at Tyler",1093,"11/18/19 9:01","Buttigieg",32.7
"Texas","University of Texas at Tyler",1093,"11/18/19 9:01","Trump",45.3
"Texas","University of Texas at Tyler",1093,"11/18/19 9:01","Castro",34.2
"Texas","University of Texas at Tyler",1093,"11/18/19 9:01","Trump",45.2
"North Carolina","Fox News/Beacon Research/Shaw & Co. Research",1504,"11/14/19 18:01","Biden",45
"North Carolina","Fox News/Beacon Research/Shaw & Co. Research",1504,"11/14/19 18:01","Trump",43
"North Carolina","Fox News/Beacon Research/Shaw & Co. Research",1504,"11/14/19 18:01","Warren",43
"North Carolina","Fox News/Beacon Research/Shaw & Co. Research",1504,"11/14/19 18:01","Trump",44
"North Carolina","Fox News/Beacon Research/Shaw & Co. Research",1504,"11/14/19 18:01","Sanders",45
"North Carolina","Fox News/Beacon Research/Shaw & Co. Research",1504,"11/14/19 18:01","Trump",44
"North Carolina","Fox News/Beacon Research/Shaw & Co. Research",1504,"11/14/19 18:01","Buttigieg",39
"North Carolina","Fox News/Beacon Research/Shaw & Co. Research",1504,"11/14/19 18:01","Trump",43
"Nevada","Fox News/Beacon Research/Shaw & Co. Research",1506,"11/14/19 18:02","Biden",47
"Nevada","Fox News/Beacon Research/Shaw & Co. Research",1506,"11/14/19 18:02","Trump",40
"Nevada","Fox News/Beacon Research/Shaw & Co. Research",1506,"11/14/19 18:02","Warren",44
"Nevada","Fox News/Beacon Research/Shaw & Co. Research",1506,"11/14/19 18:02","Trump",41
"Nevada","Fox News/Beacon Research/Shaw & Co. Research",1506,"11/14/19 18:02","Sanders",47
"Nevada","Fox News/Beacon Research/Shaw & Co. Research",1506,"11/14/19 18:02","Trump",40
"Nevada","Fox News/Beacon Research/Shaw & Co. Research",1506,"11/14/19 18:02","Buttigieg",41
"Nevada","Fox News/Beacon Research/Shaw & Co. Research",1506,"11/14/19 18:02","Trump",41
"Georgia","Climate Nexus",688,"11/19/19 11:36","Biden",48
"Georgia","Climate Nexus",688,"11/19/19 11:36","Trump",47
"Georgia","Climate Nexus",688,"11/19/19 11:36","Sanders",46
"Georgia","Climate Nexus",688,"11/19/19 11:36","Trump",48
"Georgia","Climate Nexus",688,"11/19/19 11:37","Warren",47
"Georgia","Climate Nexus",688,"11/19/19 11:37","Trump",47
"Georgia","Climate Nexus",688,"11/19/19 11:37","Harris",44
"Georgia","Climate Nexus",688,"11/19/19 11:37","Trump",49
"Georgia","Climate Nexus",688,"11/19/19 11:37","Buttigieg",42
"Georgia","Climate Nexus",688,"11/19/19 11:37","Trump",49
"Pennsylvania","Muhlenberg College",410,"11/14/19 7:21","Biden",52
"Pennsylvania","Muhlenberg College",410,"11/14/19 7:21","Trump",43
"Pennsylvania","Muhlenberg College",410,"11/14/19 7:21","Sanders",50
"Pennsylvania","Muhlenberg College",410,"11/14/19 7:21","Trump",45
"Pennsylvania","Muhlenberg College",410,"11/14/19 7:21","Warren",50
"Pennsylvania","Muhlenberg College",410,"11/14/19 7:21","Trump",45
"","Morning Consult",1347,"11/10/19 7:56","Warren",45
"","Morning Consult",1347,"11/10/19 7:56","Trump",39
"","Morning Consult",1347,"11/10/19 7:56","Sanders",45
"","Morning Consult",1347,"11/10/19 7:56","Trump",40
"","Morning Consult",1347,"11/10/19 7:56","Biden",44
"","Morning Consult",1347,"11/10/19 7:56","Trump",40
"","Morning Consult",1347,"11/10/19 7:56","Bloomberg",43
"","Morning Consult",1347,"11/10/19 7:56","Trump",37
"Georgia","University of Georgia",1028,"11/13/19 7:09","Biden",51.1
"Georgia","University of Georgia",1028,"11/13/19 7:09","Trump",42.5
"Georgia","University of Georgia",1028,"11/13/19 7:09","Sanders",47.5
"Georgia","University of Georgia",1028,"11/13/19 7:09","Trump",43.6
"Georgia","University of Georgia",1028,"11/13/19 7:09","Warren",47.4
"Georgia","University of Georgia",1028,"11/13/19 7:09","Trump",44
"Georgia","University of Georgia",1028,"11/13/19 7:10","Buttigieg",45.9
"Georgia","University of Georgia",1028,"11/13/19 7:10","Trump",43.1
"Georgia","University of Georgia",1028,"11/13/19 7:10","Harris",44.9
"Georgia","University of Georgia",1028,"11/13/19 7:10","Trump",43.9
"","YouGov",1201,"4/9/20 16:18","Biden",47
"","YouGov",1201,"4/9/20 16:18","Trump",42
"Michigan","Emerson College",1051,"11/3/19 18:18","Biden",55.8
"Michigan","Emerson College",1051,"11/3/19 18:18","Trump",44.2
"Michigan","Emerson College",1051,"11/3/19 18:18","Sanders",56.9
"Michigan","Emerson College",1051,"11/3/19 18:18","Trump",43.1
"Michigan","Emerson College",1051,"11/3/19 18:18","Warren",53.7
"Michigan","Emerson College",1051,"11/3/19 18:18","Trump",46.3
"Nevada","Emerson College",1089,"11/3/19 18:18","Biden",49.3
"Nevada","Emerson College",1089,"11/3/19 18:18","Trump",50.7
"Nevada","Emerson College",1089,"11/3/19 18:18","Sanders",50.1
"Nevada","Emerson College",1089,"11/3/19 18:18","Trump",49.9
"Nevada","Emerson College",1089,"11/3/19 18:18","Warren",48.9
"Nevada","Emerson College",1089,"11/3/19 18:18","Trump",51.1
"","Hofstra University",1500,"11/14/19 9:06","Biden",51.5
"","Hofstra University",1500,"11/14/19 9:06","Trump",48.5
"","Hofstra University",1500,"11/14/19 9:06","Warren",50
"","Hofstra University",1500,"11/14/19 9:06","Trump",50
"","Hofstra University",1500,"11/14/19 9:06","Sanders",51.2
"","Hofstra University",1500,"11/14/19 9:06","Trump",48.8
"","Hofstra University",1500,"11/14/19 11:49","Bloomberg",42.1
"","Hofstra University",1500,"11/14/19 11:49","Trump",45
"","IBD/TIPP",845,"11/4/19 13:46","Biden",53
"","IBD/TIPP",845,"11/4/19 13:46","Trump",43
"","IBD/TIPP",845,"11/4/19 13:46","Sanders",51
"","IBD/TIPP",845,"11/4/19 13:46","Trump",44
"","IBD/TIPP",845,"11/4/19 13:46","Warren",52
"","IBD/TIPP",845,"11/4/19 13:46","Trump",44
"","IBD/TIPP",845,"11/4/19 13:46","Harris",49
"","IBD/TIPP",845,"11/4/19 13:46","Trump",45
"Georgia","Zogby Interactive/JZ Analytics",550,"11/13/19 11:46","Biden",46
"Georgia","Zogby Interactive/JZ Analytics",550,"11/13/19 11:46","Trump",44
"Georgia","Zogby Interactive/JZ Analytics",550,"11/13/19 11:46","Sanders",48
"Georgia","Zogby Interactive/JZ Analytics",550,"11/13/19 11:46","Trump",43
"Georgia","Zogby Interactive/JZ Analytics",550,"11/13/19 11:47","Warren",42
"Georgia","Zogby Interactive/JZ Analytics",550,"11/13/19 11:47","Trump",44
"Georgia","Zogby Interactive/JZ Analytics",550,"11/13/19 11:47","Buttigieg",38
"Georgia","Zogby Interactive/JZ Analytics",550,"11/13/19 11:47","Trump",45
"Georgia","Zogby Interactive/JZ Analytics",550,"11/13/19 11:47","Harris",42
"Georgia","Zogby Interactive/JZ Analytics",550,"11/13/19 11:47","Trump",44
"","ABC News/The Washington Post",1003,"11/5/19 6:51","Biden",56
"","ABC News/The Washington Post",1003,"11/5/19 6:51","Trump",39
"","ABC News/The Washington Post",1003,"11/5/19 6:51","Sanders",56
"","ABC News/The Washington Post",1003,"11/5/19 6:51","Trump",39
"","ABC News/The Washington Post",1003,"11/5/19 6:51","Warren",54
"","ABC News/The Washington Post",1003,"11/5/19 6:51","Trump",39
"","ABC News/The Washington Post",1003,"11/5/19 6:51","Harris",52
"","ABC News/The Washington Post",1003,"11/5/19 6:51","Trump",41
"","ABC News/The Washington Post",1003,"11/5/19 6:51","Buttigieg",51
"","ABC News/The Washington Post",1003,"11/5/19 6:51","Trump",40
"","ABC News/The Washington Post",876,"11/5/19 6:51","Biden",56
"","ABC News/The Washington Post",876,"11/5/19 6:51","Trump",39
"","ABC News/The Washington Post",876,"11/5/19 6:51","Sanders",55
"","ABC News/The Washington Post",876,"11/5/19 6:51","Trump",41
"","ABC News/The Washington Post",876,"11/5/19 6:51","Warren",55
"","ABC News/The Washington Post",876,"11/5/19 6:51","Trump",40
"","ABC News/The Washington Post",876,"11/5/19 6:51","Harris",51
"","ABC News/The Washington Post",876,"11/5/19 6:51","Trump",42
"","ABC News/The Washington Post",876,"11/5/19 6:51","Buttigieg",52
"","ABC News/The Washington Post",876,"11/5/19 6:51","Trump",41
"","Fox News/Beacon Research/Shaw & Co. Research",1040,"11/3/19 9:11","Biden",51
"","Fox News/Beacon Research/Shaw & Co. Research",1040,"11/3/19 9:11","Trump",39
"","Fox News/Beacon Research/Shaw & Co. Research",1040,"11/3/19 9:11","Warren",46
"","Fox News/Beacon Research/Shaw & Co. Research",1040,"11/3/19 9:11","Trump",41
"","Fox News/Beacon Research/Shaw & Co. Research",1040,"11/3/19 9:11","Sanders",49
"","Fox News/Beacon Research/Shaw & Co. Research",1040,"11/3/19 9:11","Trump",41
"","Fox News/Beacon Research/Shaw & Co. Research",1040,"11/3/19 9:11","Clinton",43
"","Fox News/Beacon Research/Shaw & Co. Research",1040,"11/3/19 9:11","Trump",41
"","Fox News/Beacon Research/Shaw & Co. Research",1040,"11/3/19 9:11","Buttigieg",41
"","Fox News/Beacon Research/Shaw & Co. Research",1040,"11/3/19 9:11","Trump",41
"","NBC News/The Wall Street Journal",720,"11/3/19 9:11","Biden",50
"","NBC News/The Wall Street Journal",720,"11/3/19 9:11","Trump",41
"","NBC News/The Wall Street Journal",720,"11/3/19 9:11","Warren",50
